,label,message
339,ham,"Sorry, I'll call later"
799,ham,Ok i msg u b4 i leave my house.
1726,ham,You know there is. I shall speak to you in  &lt;#&gt;  minutes then
1378,spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
1085,ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
2088,ham,"""alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."""
3950,ham,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
5521,ham,Can you pls send me that company name. In saibaba colany
773,ham,"idc get over here, you are not weaseling your way out of this shit twice in a row"
3236,ham,"Yes, princess. Toledo."
1581,ham,"I shall book chez jules for half eight, if that's ok with you?"
2803,ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
4259,ham,I am late. I will be there at
4429,ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
2977,ham,I love u 2 my little pocy bell I am sorry but I love u
313,ham,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
3005,spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
1364,ham,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
5196,ham,Ok... Take ur time n enjoy ur dinner...
2105,ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
409,ham,Headin towards busetop
874,ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap
4408,ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
70,ham,Wah lucky man... Then can save money... Hee...
893,ham,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you
3382,spam,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
2201,ham,Haha... can... But i'm having dinner with my cousin...
650,spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm"
3230,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
99,ham,I see a cup of coffee animation
3626,ham,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)
3682,ham,LOL what happens in Vegas stays in vegas
5247,ham,Thank you princess! I want to see your nice juicy booty...
4012,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
739,ham,Wish i were with you now!
2172,ham,I wont. So wat's wit the guys
75,ham,I am waiting machan. Call me once you free.
4647,spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
2078,ham,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
4205,ham,How are you enjoying this semester? Take care brother.
1743,ham,"""EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX."""
909,ham,WHITE FUDGE OREOS ARE IN STORES
1151,ham,(That said can you text him one more time?)
3191,ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning
5490,ham,K. I will sent it again
2170,spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
1170,ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
1605,ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
2411,ham,Ok... Thanx... Gd nite 2 ü too...
3636,ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
1825,ham,Sent me ur email id soon
341,ham,Ok that's great thanx a lot.
2115,spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
353,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
4134,spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
5033,ham,Ok i vl..do u know i got adsense approved..
878,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
4562,ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe
406,ham,"Haha get used to driving to usf man, I know a lot of stoners"
2442,ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
2016,ham,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
5323,ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
2138,ham,Then why you came to hostel.
4735,spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
2260,ham,Ill call you evening ill some ideas.
3802,ham,"It's ok, at least armand's still around"
3226,ham,I need... Coz i never go before 
1906,ham,"There're some people by mu, I'm at the table by lambda"
3320,ham,Kay... Since we are out already 
2965,spam,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
1886,ham,I think asking for a gym is the excuse for lazy people. I jog.
2224,spam,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120"
2973,ham,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
4269,ham,Hey so whats the plan this sat? 
489,ham,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
5079,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
2113,spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
2589,ham,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
4006,ham,", ow u dey.i paid 60,400thousad.i told  u would call . "
1279,ham,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
2672,ham,"That's cool, I'll come by like  &lt;#&gt; ish"
3805,ham,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs.."
4445,ham,COME BACK TO TAMPA FFFFUUUUUUU
1779,ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
1076,ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
68,spam,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!"
5495,ham,I think if he rule tamilnadu..then its very tough for our people.
1234,ham,Lol ok. I'll snatch her purse too.
3773,ham,Does uncle timi help in clearing cars
1462,ham,Kinda. First one gets in at twelve! Aah. Speak tomo
3717,ham,Networking technical support associate.
2548,spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
3862,spam,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05
1184,ham,Am i that much bad to avoid like this?
3402,ham,Thanks honey. Have a great day.
3840,ham,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
4419,ham,"When you get free, call me"
3722,ham,Blank is Blank. But wat is blank? Lol
2955,ham,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
1993,spam,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
1410,ham,Where at were hungry too
3210,ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
1420,ham,"""Speak only when you feel your words are better than the silence..."" Gud mrng:-)"
1022,spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
2381,ham,"If i let you do this, i want you in the house by 8am."
535,ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
4680,ham,Sry da..jst nw only i came to home..
2802,ham,Depends on where u going lor.
3295,ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)"
1133,ham,Good morning princess! How are you?
2044,spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
3445,ham,Yes but I don't care cause I know its there!
2108,ham,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?"
3184,ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. 
4510,ham,Ü takin linear algebra today?
4933,ham,Match started.india  &lt;#&gt;  for 2
579,spam,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321."
312,spam,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
4702,ham,I liked the new mobile
2029,ham,Kallis is ready for bat in 2nd innings
1551,ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
4927,ham,"Oh yes, why is it like torture watching england?"
1445,ham,Those ducking chinchillas
235,spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
3752,ham,"Haha... Sounds crazy, dunno can tahan anot..."
4712,ham,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
5445,spam,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
4199,spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
