,label,message
5065,ham,I dunno lei... Like dun haf...
2691,spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
2506,ham,Congrats kano..whr s the treat maga?
4277,ham,Can you please send me my aunty's number
5059,ham,"Geeeee ... Your internet is really bad today, eh ?"
4297,spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you
2977,ham,I love u 2 my little pocy bell I am sorry but I love u
3385,spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
645,ham,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week
5010,ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
122,ham,here is my new address -apples&pairs&all that malarky
4705,ham,Yar but they say got some error.
4693,ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
3255,ham,I can make lasagna for you... vodka...
1759,ham,Sorry i'm not free...
3652,ham,Want to send me a virtual hug?... I need one
4830,ham,"How long before you get reply, just defer admission til next semester"
584,ham,my ex-wife was not able to have kids. Do you want kids one day?
2252,ham,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
700,ham,K..u also dont msg or reply to his msg..
226,ham,Would really appreciate if you call me. Just need someone to talk to.
941,ham,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:)
3739,ham,We stopped to get ice cream and will go back after
2357,ham,No..he joined today itself.
1314,ham,How abt making some of the pics bigger?
1938,ham,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do."""
1019,ham,Nope watching tv at home... Not going out. V bored...
172,ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... "
1542,ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
5035,ham,I want to go to perumbavoor
2533,ham,Yup ok...
4642,ham,Havent.
4598,ham,Full heat pa:-) i have applyed oil pa.
5105,ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
1699,spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service."
1942,spam,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
4172,ham,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back
2808,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
3085,ham,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
3364,ham,Can... I'm free...
4622,ham,"Received, understood n acted upon!"
3595,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
3100,ham,Ok... I din get ur msg...
1785,ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
4043,ham,What time do u get out?
688,ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
2873,ham,See you there! 
4003,ham,Did you get any gift? This year i didnt get anything. So bad
289,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
1529,ham,Hey what happen de. Are you alright.
1004,ham,&lt;#&gt;  am I think? Should say on syllabus
3645,ham,* Thought I didn't see you.
2639,ham,Am in gobi arts college
4759,spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
380,ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
1075,ham,Aight ill get on fb in a couple minutes
1185,ham,"Yo, you around? Just got my car back"
4662,ham,Ok no prob...
1144,ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.
18,ham,Fine if thats the way u feel. Thats the way its gota b
3339,ham,"K, if u bored up just come to my home.."
2475,ham,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!"
1291,ham,Eat jap done oso aft ur lect wat... Ü got lect at 12 rite... 
1388,ham,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
1187,ham,"Goodmorning, Today i am late for  &lt;#&gt; min."
53,ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."
2913,ham,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
4397,ham,Dear :-/ why you mood off. I cant drive so i brother to drive
110,ham,Dont worry. I guess he's busy.
1987,ham,S..antha num corrct dane
4213,spam,Missed call alert. These numbers called but left no message. 07008009200
3606,ham,Jordan got voted out last nite!
3925,ham,How? Izzit still raining?
1655,ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
1335,ham,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*"
2139,ham,K still are you loving me.
497,ham,Nope... Think i will go for it on monday... Sorry i replied so late
479,ham,"K, can I pick up another 8th when you're done?"
2286,ham,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
4501,ham,Nvm take ur time.
3999,spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
859,ham,Spoons it is then okay?
2666,ham,R u meeting da ge at nite tmr?
4265,ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
444,ham,"Sorry, I'll call later"
1457,ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
4646,ham,Are you planning to come chennai?
309,spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
1374,spam,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
363,ham,Check audrey's status right now
5401,ham,And he's apparently bffs with carly quick now
1549,ham,"Me, i dont know again oh"
4310,ham,He dint tell anything. He is angry on me that why you told to abi.
505,spam,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
3021,ham,I thank you so much for all you do with selflessness. I love you plenty.
675,ham,"I've got  &lt;#&gt; , any way I could pick up?"
3308,ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
3507,ham,Nite...
5056,ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
3665,ham,Huh? 6 also cannot? Then only how many mistakes?
3440,ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
5331,ham,"Sir, waiting for your letter."
4337,ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min"
676,ham,"I dont knw pa, i just drink milk.."
3976,ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................
494,ham,What class of  &lt;#&gt;  reunion?
5520,ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
3761,ham,We'll join the  &lt;#&gt;  bus
5184,ham,I sent them. Do you like?
268,spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
4666,ham,Ok set let u noe e details later...
2339,ham,"Alright, see you in a bit"
957,ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
487,spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
3329,ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
2762,ham,I am not sure about night menu. . . I know only about noon menu
5166,spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
508,ham,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
4378,ham,How much is torch in 9ja.
3187,ham,Happy birthday to you....dear.with lots of love.rakhesh NRI
4026,ham, &lt;#&gt;  in mca. But not conform.
1781,spam,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
2014,spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
4093,ham,I remain unconvinced that this isn't an elaborate test of my willpower
801,spam,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16"
1016,ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
5572,ham,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
5352,ham,No one interested. May be some business plan.
220,ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.
691,ham,Was the farm open?
3835,ham,Watching tv lor. Nice one then i like lor.
1214,ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!"
705,ham,True dear..i sat to pray evening and felt so.so i sms'd you in some time...
4703,ham,Anytime...
5274,ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
2530,ham,Can you just come in for a sec? There's somebody here I want you to see
2858,ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? 
4963,ham,Yup ok...
464,ham,"Sorry, I'll call later ok bye"
3926,ham,As if i wasn't having enough trouble sleeping.
997,ham,Yetunde i'm in class can you not run water on it to make it ok. Pls now.
951,ham,"Awesome, lemme know whenever you're around"
382,ham,"Yeah sure, give me a couple minutes to track down my wallet"
2711,spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
